12.011719, -40.144339, 26.330102
12.084961, -45.184079, 21.593645
12.158203, -54.630416, 12.762618
12.231445, -43.878627, 23.967271
12.304688, -39.215313, 28.295540
12.377930, -45.984151, 21.977826
12.451172, -47.766163, 20.627396
12.524414, -51.374354, 16.886351
12.597656, -52.032931, 17.193374
12.670898, -52.746918, 17.427164
12.744141, -43.556564, 25.961344
12.817383, -50.613247, 19.106872
12.890625, -48.459027, 22.165969
12.963867, -47.046768, 23.766401
13.037109, -52.146125, 18.265291
13.110352, -57.596720, 14.215817
13.183594, -51.250386, 20.884349
13.256836, -45.521038, 27.169296
13.330078, -50.974642, 21.391600
13.403320, -48.990086, 24.668396
13.476562, -47.319659, 26.781125
13.549805, -54.666658, 18.978295
13.623047, -54.846912, 20.595908
13.696289, -57.721628, 17.468397
13.769531, -58.677915, 18.505162
13.842773, -57.157159, 20.288456
13.916016, -61.709108, 16.504218
13.989258, -58.651964, 19.144473
14.062500, -60.175019, 20.384722
14.135742, -52.546331, 28.826774
14.208984, -54.827463, 26.441408
14.282227, -62.197402, 22.665454
14.355469, -60.210449, 24.074410
14.428711, -71.230209, 17.405768
14.501953, -68.025151, 21.096974
14.575195, -71.524213, 23.097785
14.648438, -73.161129, 20.747626
14.721680, -76.722968, 22.284255
14.794922, -72.245258, 20.725725
14.868164, -69.639236, 24.764164
14.941406, -72.582026, 18.880396
15.014648, -62.085690, 22.890846
15.087891, -56.916074, 28.841143
15.161133, -61.017441, 23.503600
15.234375, -55.877553, 26.214736
15.307617, -60.020715, 23.081736
15.380859, -56.238646, 23.437216
15.454102, -50.221147, 29.557707
15.527344, -52.153714, 27.025529
15.600586, -62.816980, 12.474788
15.673828, -51.912618, 25.898782
15.747070, -56.577590, 20.319528
15.820312, -53.700159, 22.850193
15.893555, -51.506570, 23.658089
15.966797, -46.608106, 29.043258
16.040039, -50.585805, 24.413142
16.113281, -55.289918, 19.318151
16.186523, -50.663085, 23.534498
16.259766, -55.558688, 17.497903
16.333008, -46.837489, 26.659311
16.406250, -47.840288, 25.235959
16.479492, -50.361862, 22.440127
