   7.6980000e+03  -2.4622184e+02
   8.6230000e+03  -1.9991493e+02
   8.2570000e+03  -1.4897452e+02
   7.6830000e+03  -9.4076536e+01
   8.3480000e+03  -3.5427727e+01
   8.2230000e+03   2.7267519e+01
   7.6400000e+03   9.4766883e+01
   8.6790000e+03   1.6817075e+02
   8.5750000e+03   2.4873350e+02
   8.3730000e+03   3.3763973e+02
   9.4110000e+03   4.3574958e+02
   9.0210000e+03   5.4334866e+02
   8.3980000e+03   6.5993868e+02
   9.7420000e+03   7.8408048e+02
   9.2120000e+03   9.1331293e+02
   8.6270000e+03   1.0441792e+03
   9.6320000e+03   1.1723411e+03
   9.3070000e+03   1.2927929e+03
   8.5910000e+03   1.4001665e+03
   9.7840000e+03   1.4890943e+03
   9.3620000e+03   1.5546034e+03
   8.9340000e+03   1.5925254e+03
   1.0236000e+04   1.5998633e+03
   9.8670000e+03   1.5750928e+03
   9.3260000e+03   1.5183788e+03
   1.0266000e+04   1.4316653e+03
   9.4150000e+03   1.3186335e+03
   8.9450000e+03   1.1845377e+03
   9.6670000e+03   1.0359040e+03
   8.5930000e+03   8.8012699e+02
   8.2370000e+03   7.2499670e+02
   8.8990000e+03   5.7817388e+02
   7.9380000e+03   4.4666927e+02
   7.7840000e+03   3.3636940e+02
   8.4460000e+03   2.5163130e+02
   7.5130000e+03   1.9499430e+02
   7.6400000e+03   1.6703293e+02
   8.4480000e+03   1.6634769e+02
   7.5360000e+03   1.8971077e+02
   7.9590000e+03   2.3235369e+02
   8.7010000e+03   2.8835629e+02
   8.1540000e+03   3.5112614e+02
   8.3000000e+03   4.1391774e+02
   9.0320000e+03   4.7034460e+02
   8.0360000e+03   5.1484943e+02
   8.2100000e+03   5.4309795e+02
   8.8620000e+03   5.5224843e+02
   7.6680000e+03   5.4109519e+02
   8.0400000e+03   5.1007511e+02
   8.5480000e+03   4.6112443e+02
   7.4220000e+03   3.9742578e+02
   7.7960000e+03   3.2306137e+02
   8.1550000e+03   2.4259713e+02
   7.1590000e+03   1.6065620e+02
   7.8350000e+03   8.1511194e+01
   8.0210000e+03   8.7224826e+00
   7.2110000e+03  -5.5125816e+01
   8.0610000e+03  -1.0858687e+02
   7.9500000e+03  -1.5140243e+02
   7.1460000e+03  -1.8442730e+02
   7.6730000e+03  -2.0945921e+02
   7.9400000e+03  -2.2899104e+02
   6.9190000e+03  -2.4590951e+02
   7.2530000e+03  -2.6317903e+02
   7.8940000e+03  -2.8355115e+02
   6.7540000e+03  -3.0931928e+02
   6.7210000e+03  -3.4214593e+02
   7.4750000e+03  -3.8298885e+02
   6.5810000e+03  -4.3211644e+02
   6.6640000e+03  -4.8920729e+02
   7.6750000e+03  -5.5352979e+02
   6.6300000e+03  -6.2416245e+02
   6.2960000e+03  -7.0022193e+02
   7.4270000e+03  -7.8108087e+02
   6.8390000e+03  -8.6652989e+02
   6.3640000e+03  -9.5685456e+02
   7.2430000e+03  -1.0528247e+03
   7.0840000e+03  -1.1555778e+03
   5.9610000e+03  -1.2664007e+03
   5.3570000e+03  -1.3864385e+03
   6.2890000e+03  -1.5163493e+03
   5.6380000e+03  -1.6559536e+03
   4.8010000e+03  -1.8039059e+03
   5.9360000e+03  -1.9574470e+03
   5.3050000e+03  -2.1122729e+03
   4.8780000e+03  -2.2625340e+03
   5.8400000e+03  -2.4010086e+03
   5.1370000e+03  -2.5194361e+03
   4.4930000e+03  -2.6089925e+03
   5.4580000e+03  -2.6608936e+03
   4.4870000e+03  -2.6670736e+03
   4.0650000e+03  -2.6208710e+03
   5.3240000e+03  -2.5176868e+03
   4.9620000e+03  -2.3555337e+03
   4.8630000e+03  -2.1354193e+03
   6.1030000e+03  -1.8615335e+03
   5.8760000e+03  -1.5411986e+03
   5.9390000e+03  -1.1845686e+03
   7.4870000e+03  -8.0410347e+02
   7.1570000e+03  -4.1384311e+02
   7.2040000e+03  -2.8522235e+01
   8.4770000e+03   3.3738470e+02
   8.0100000e+03   6.7062795e+02
   7.9710000e+03   9.6008087e+02
   8.9310000e+03   1.1974791e+03
   8.1550000e+03   1.3779507e+03
   8.3840000e+03   1.5002947e+03
   9.3470000e+03   1.5669629e+03
   8.5270000e+03   1.5837629e+03
   8.4550000e+03   1.5593045e+03
   9.8250000e+03   1.5042244e+03
   8.8990000e+03   1.4302650e+03
   9.2560000e+03   1.3492971e+03
   9.8380000e+03   1.2723425e+03
   8.4990000e+03   1.2087114e+03
   8.7530000e+03   1.1653156e+03
   8.9860000e+03   1.1462055e+03
   7.8230000e+03   1.1523858e+03
   8.4240000e+03   1.1819127e+03
   8.7290000e+03   1.2302450e+03
   7.7280000e+03   1.2908324e+03
   8.0150000e+03   1.3558650e+03
   9.1380000e+03   1.4171082e+03
   9.0250000e+03   1.4667503e+03
   8.5430000e+03   1.4981752e+03
   9.7560000e+03   1.5065882e+03
   9.3040000e+03   1.4894321e+03
   8.6590000e+03   1.4465746e+03
   9.6690000e+03   1.3802356e+03
   8.8540000e+03   1.2946756e+03
   8.0880000e+03   1.1956956e+03
   8.9960000e+03   1.0899851e+03
   8.1120000e+03   9.8439851e+02
   7.5570000e+03   8.8524848e+02
   8.4700000e+03   7.9766872e+02
   7.9070000e+03   7.2512610e+02
   7.3220000e+03   6.6913516e+02
   8.4960000e+03   6.2918832e+02
   7.9530000e+03   6.0291075e+02
   7.4460000e+03   5.8643145e+02
   8.2780000e+03   5.7490509e+02
   8.2200000e+03   5.6313880e+02
   7.6310000e+03   5.4625366e+02
   8.2280000e+03   5.2029816e+02
   8.3910000e+03   4.8274671e+02
   7.5220000e+03   4.3283232e+02
   7.7360000e+03   3.7166909e+02
   8.1820000e+03   3.0214607e+02
   7.0260000e+03   2.2860889e+02
   7.1790000e+03   1.5636199e+02
   7.7300000e+03   9.1031535e+01
   6.7520000e+03   3.7874212e+01
   7.7000000e+03   1.1038795e+00
   6.9040000e+03  -1.6707970e+01
   6.7650000e+03  -1.5052537e+01
   7.9230000e+03   4.2870998e+00
   7.3750000e+03   3.7251212e+01
   8.1120000e+03   7.7772527e+01
   7.6280000e+03   1.1825262e+02
   7.0220000e+03   1.5023822e+02
   7.7920000e+03   1.6520575e+02
   7.5690000e+03   1.5538836e+02
   6.7770000e+03   1.1457058e+02
   7.5820000e+03   3.8761114e+01
   7.4270000e+03  -7.3323852e+01
   6.5780000e+03  -2.2000423e+02
   7.2420000e+03  -3.9664864e+02
   6.8880000e+03  -5.9595638e+02
   5.9850000e+03  -8.0847194e+02
   6.7660000e+03  -1.0233005e+03
   6.2770000e+03  -1.2289575e+03
   5.4440000e+03  -1.4142606e+03
   6.4840000e+03  -1.5692003e+03
   5.7320000e+03  -1.6857083e+03
   4.9020000e+03  -1.7582415e+03
   5.7770000e+03  -1.7841554e+03
   5.5950000e+03  -1.7638288e+03
   4.9380000e+03  -1.7005287e+03
   6.1590000e+03  -1.6000495e+03
   5.8970000e+03  -1.4701661e+03
   5.4740000e+03  -1.3199397e+03
   6.8080000e+03  -1.1589664e+03
   6.3340000e+03  -9.9662904e+02
   5.9630000e+03  -8.4140585e+02
   7.3010000e+03  -7.0031319e+02
   6.7880000e+03  -5.7851232e+02
   6.4380000e+03  -4.7909234e+02
   7.6800000e+03  -4.0305460e+02
   6.9280000e+03  -3.4947123e+02
   6.5930000e+03  -3.1577812e+02
   7.6420000e+03  -2.9818376e+02
   6.7290000e+03  -2.9213043e+02
   6.6390000e+03  -2.9275328e+02
   7.5460000e+03  -2.9531594e+02
   6.7250000e+03  -2.9556756e+02
   6.6900000e+03  -2.8999864e+02
   7.7810000e+03  -2.7600016e+02
   7.0360000e+03  -2.5191437e+02
   6.9060000e+03  -2.1698813e+02
   7.9820000e+03  -1.7126717e+02
   7.2230000e+03  -1.1544415e+02
   7.1700000e+03  -5.0683809e+01
   8.1150000e+03   2.1531317e+01
   7.3070000e+03   9.9532499e+01
   7.3770000e+03   1.8156386e+02
   8.2610000e+03   2.6582914e+02
   7.3250000e+03   3.5050835e+02
   7.5980000e+03   4.3375635e+02
   8.5380000e+03   5.1368144e+02
   7.4920000e+03   5.8833931e+02
   8.0060000e+03   6.5575528e+02
   8.8480000e+03   7.1396578e+02
   7.8670000e+03   7.6110654e+02
   8.4100000e+03   7.9553430e+02
   8.9960000e+03   8.1595854e+02
   7.9880000e+03   8.2158782e+02
   8.6170000e+03   8.1226058e+02
   9.0040000e+03   7.8852932e+02
   7.8030000e+03   7.5170073e+02
   8.1440000e+03   7.0380714e+02
   8.8750000e+03   6.4749807e+02
   7.7120000e+03   5.8587002e+02
   7.7470000e+03   5.2224263e+02
   8.6710000e+03   4.5989074e+02
   7.7710000e+03   4.0177393e+02
   7.6200000e+03   3.5029070e+02
   8.5600000e+03   3.0707294e+02
   7.7460000e+03   2.7285774e+02
   7.4230000e+03   2.4745492e+02
   8.6260000e+03   2.2980255e+02
   8.0230000e+03   2.1811633e+02
   7.4080000e+03   2.1012362e+02
   8.5600000e+03   2.0334079e+02
   8.1400000e+03   1.9537086e+02
   7.3580000e+03   1.8419578e+02
   8.2070000e+03   1.6841190e+02
   8.2660000e+03   1.4738879e+02
   7.1670000e+03   1.2133678e+02
   7.9640000e+03   9.1266964e+01
   8.1310000e+03   5.8842349e+01
   7.3330000e+03   2.6155057e+01
   7.5460000e+03  -4.5610782e+00
   8.2460000e+03  -3.1241790e+01
   7.6530000e+03  -5.2286038e+01
   7.4690000e+03  -6.6794600e+01
   8.6000000e+03  -7.4727704e+01
   8.0060000e+03  -7.6955933e+01
   7.2460000e+03  -7.5186372e+01
   8.2550000e+03  -7.1783204e+01
   7.8010000e+03  -6.9495073e+01
   7.1080000e+03  -7.1108810e+01
   8.3000000e+03  -7.9086710e+01
   7.7290000e+03  -9.5225431e+01
   7.1600000e+03  -1.2036449e+02
   8.3420000e+03  -1.5420511e+02
   7.7070000e+03  -1.9525415e+02
   7.2010000e+03  -2.4089513e+02
   8.3420000e+03  -2.8760485e+02
   7.6270000e+03  -3.3128395e+02
   7.1740000e+03  -3.6765913e+02
   8.2400000e+03  -3.9273446e+02
   7.4080000e+03  -4.0322923e+02
   7.1790000e+03  -3.9694454e+02
   8.1290000e+03  -3.7303761e+02
   7.6000000e+03  -3.3215276e+02
   7.1630000e+03  -2.7639210e+02
   8.3440000e+03  -2.0913629e+02
   7.6590000e+03  -1.3472810e+02
   7.4560000e+03  -5.8039086e+01
   8.5860000e+03   1.6010151e+01
   8.2200000e+03   8.2940043e+01
   7.7270000e+03   1.3915825e+02
   8.9510000e+03   1.8230039e+02
   8.2620000e+03   2.1142961e+02
   7.8530000e+03   2.2708598e+02
   8.9290000e+03   2.3115528e+02
   8.1030000e+03   2.2658615e+02
   7.8600000e+03   2.1699448e+02
   8.8220000e+03   2.0617934e+02
   7.9930000e+03   1.9762319e+02
   7.8870000e+03   1.9403796e+02
   8.8940000e+03   1.9699365e+02
   8.1950000e+03   2.0669024e+02
   7.9370000e+03   2.2190307e+02
   9.0340000e+03   2.4009760e+02
   8.2280000e+03   2.5771318e+02
   8.1270000e+03   2.7059301e+02
   9.0190000e+03   2.7449158e+02
   8.1770000e+03   2.6561939e+02
   8.0940000e+03   2.4116164e+02
   8.8950000e+03   1.9969379e+02
   7.8870000e+03   1.4145748e+02
   7.9000000e+03   6.8462091e+01
   8.7010000e+03  -1.5622031e+01
   7.5460000e+03  -1.0575552e+02
   7.7990000e+03  -1.9597951e+02
   8.5430000e+03  -2.7999550e+02
   7.3910000e+03  -3.5179229e+02
   7.7330000e+03  -4.0625842e+02
   8.3300000e+03  -4.3972674e+02
   7.3070000e+03  -4.5036888e+02
   7.8320000e+03  -4.3840294e+02
   8.4010000e+03  -4.0609960e+02
   7.2130000e+03  -3.5756385e+02
   7.5810000e+03  -2.9832168e+02
   8.5360000e+03  -2.3476307e+02
   7.5680000e+03  -1.7348390e+02
   7.7240000e+03  -1.2060087e+02
   8.7110000e+03  -8.1124345e+01
   7.8570000e+03  -5.8440900e+01
   7.7520000e+03  -5.3963343e+01
   8.7140000e+03  -6.6998228e+01
   7.9450000e+03  -9.4831961e+01
   7.5910000e+03  -1.3302498e+02
   8.7010000e+03  -1.7589511e+02
   8.0530000e+03  -2.1712863e+02
   7.4540000e+03  -2.5044731e+02
   8.4380000e+03  -2.7027645e+02
   8.0740000e+03  -2.7233355e+02
   7.2950000e+03  -2.5407032e+02
   8.2310000e+03  -2.1493603e+02
   7.8540000e+03  -1.5643357e+02
   8.4690000e+03  -8.1949861e+01
   7.5870000e+03   3.5858438e+00
   8.0430000e+03   9.4214753e+01
   9.0140000e+03   1.8353884e+02
   8.4100000e+03   2.6534902e+02
   8.1020000e+03   3.3421624e+02
   9.1690000e+03   3.8597943e+02
   8.6640000e+03   4.1808602e+02
   8.0700000e+03   4.2976133e+02
   9.1910000e+03   4.2198182e+02
   8.4450000e+03   3.9726775e+02
   7.9350000e+03   3.5933884e+02
   9.0010000e+03   3.1265418e+02
   8.4740000e+03   2.6190570e+02
   7.8260000e+03   2.1152849e+02
   8.9990000e+03   1.6526698e+02
   8.3540000e+03   1.2584750e+02
   7.7290000e+03   9.4801189e+01
   8.8500000e+03   7.2426585e+01
   8.0310000e+03   5.7897564e+01
   7.7110000e+03   4.9505271e+01
   8.7260000e+03   4.4972122e+01
   7.9310000e+03   4.1810603e+01
   7.7870000e+03   3.7682492e+01
   8.7340000e+03   3.0694279e+01
   7.9760000e+03   1.9609256e+01
   7.9210000e+03   3.9551205e+00
   8.8330000e+03  -1.5996815e+01
   7.8920000e+03  -3.9357185e+01
   7.9560000e+03  -6.4822520e+01
   8.7180000e+03  -9.0941913e+01
   7.5910000e+03  -1.1638640e+02
   7.8050000e+03  -1.4018059e+02
   8.5190000e+03  -1.6187710e+02
   7.4040000e+03  -1.8162585e+02
   7.8000000e+03  -2.0013031e+02
   8.3900000e+03  -2.1850823e+02
   7.3860000e+03  -2.3805304e+02
   7.8940000e+03  -2.5993693e+02
   8.3350000e+03  -2.8490791e+02
   7.3780000e+03  -3.1300628e+02
   8.0810000e+03  -3.4335539e+02
   8.3550000e+03  -3.7407230e+02
   7.2360000e+03  -4.0230257e+02
   7.6900000e+03  -4.2440027e+02
   8.2010000e+03  -4.3624760e+02
   7.2210000e+03  -4.3367186e+02
   7.8580000e+03  -4.1292442e+02
   8.1700000e+03  -3.7117942e+02
   7.3410000e+03  -3.0697332e+02
   8.2020000e+03  -2.2054411e+02
   8.3360000e+03  -1.1402893e+02
   7.6830000e+03   8.5314388e+00
   8.6200000e+03   1.4137697e+02
   8.6450000e+03   2.7739420e+02
   8.0410000e+03   4.0864955e+02
   9.1170000e+03   5.2702729e+02
   8.9630000e+03   6.2491219e+02
   8.3370000e+03   6.9586482e+02
   9.5080000e+03   7.3520344e+02
   9.0860000e+03   7.4043532e+02
   8.4160000e+03   7.1150784e+02
   9.5550000e+03   6.5083032e+02
   8.9140000e+03   5.6307047e+02
   8.0340000e+03   4.5475711e+02
   9.0060000e+03   3.3370737e+02
   8.5790000e+03   2.0834483e+02
   7.7360000e+03   8.6985957e+01
   8.5190000e+03  -2.2852162e+01
   8.3500000e+03  -1.1504846e+02
   7.5440000e+03  -1.8531467e+02
   8.2310000e+03  -2.3144696e+02
   8.5510000e+03  -2.5337138e+02
   7.4970000e+03  -2.5298037e+02
   7.9550000e+03  -2.3379188e+02
   8.7400000e+03  -2.0048143e+02
   7.6790000e+03  -1.5833101e+02
   7.9440000e+03  -1.1266077e+02
   8.9370000e+03  -6.8316525e+01
   8.0900000e+03  -2.9249905e+01
   8.0370000e+03   1.7660852e+00
   8.0180000e+03   2.3250747e+01
   8.9450000e+03   3.4981918e+01
   8.2660000e+03   3.7806214e+01
   7.9200000e+03   3.3352734e+01
   9.0000000e+03   2.3674713e+01
   8.4040000e+03   1.0880188e+01
   7.6580000e+03  -3.1911798e+00
   8.7980000e+03  -1.7216971e+01
   8.4080000e+03  -3.0530394e+01
   7.7520000e+03  -4.3122014e+01
   8.9210000e+03  -5.5527817e+01
   8.3490000e+03  -6.8617422e+01
   7.7650000e+03  -8.3303466e+01
   8.6350000e+03  -1.0024035e+02
   8.3140000e+03  -1.1954633e+02
   7.6120000e+03  -1.4059031e+02
   8.7970000e+03  -1.6189108e+02
   8.2700000e+03  -1.8115118e+02
   7.6660000e+03  -1.9541315e+02
   8.8580000e+03  -2.0134976e+02
   8.2960000e+03  -1.9564754e+02
   7.6940000e+03  -1.7542900e+02
   8.8280000e+03  -1.3868288e+02
   8.1900000e+03  -8.4637384e+01
   7.7880000e+03  -1.4015287e+01
   9.0870000e+03   7.0846115e+01
   8.6180000e+03   1.6604649e+02
   8.1480000e+03   2.6635758e+02
   9.4770000e+03   3.6560700e+02
   8.9170000e+03   4.5718468e+02
   8.5040000e+03   5.3463345e+02
   9.6690000e+03   5.9223985e+02
   8.9330000e+03   6.2557525e+02
   8.6180000e+03   6.3193608e+02
   9.6250000e+03   6.1061236e+02
   8.7430000e+03   5.6296796e+02
   8.5860000e+03   4.9232694e+02
   9.5130000e+03   4.0365539e+02
   8.6020000e+03   3.0308844e+02
   8.4530000e+03   1.9735301e+02
   9.2440000e+03   9.3130754e+01
   8.2040000e+03  -3.5558368e+00
   8.1750000e+03  -8.7868042e+01
   8.9590000e+03  -1.5654893e+02
   7.7800000e+03  -2.0813766e+02
   8.0400000e+03  -2.4298063e+02
   8.7610000e+03  -2.6306202e+02
   7.6530000e+03  -2.7165525e+02
   8.0690000e+03  -2.7284597e+02
   8.9180000e+03  -2.7099706e+02
   7.8870000e+03  -2.7019957e+02
   8.0470000e+03  -2.7378003e+02
   8.7810000e+03  -2.8393090e+02
   7.6450000e+03  -3.0148893e+02
   8.0150000e+03  -3.2588601e+02
   8.7150000e+03  -3.5528983e+02
   7.6650000e+03  -3.8689184e+02
   8.0490000e+03  -4.1731148e+02
   8.5800000e+03  -4.4307599e+02
   7.5970000e+03  -4.6109548e+02
   8.2150000e+03  -4.6908175e+02
   8.6120000e+03  -4.6586899e+02
   7.4590000e+03  -4.5157637e+02
   7.8470000e+03  -4.2760333e+02
   8.6800000e+03  -3.9646339e+02
   7.6240000e+03  -3.6146375e+02
   7.8030000e+03  -3.2627360e+02
   8.7650000e+03  -2.9444641e+02
   7.9500000e+03  -2.6894014e+02
   7.8640000e+03  -2.5169909e+02
   8.8900000e+03  -2.4336184e+02
   8.0960000e+03  -2.4312259e+02
   7.7670000e+03  -2.4876408e+02
   8.9110000e+03  -2.5687650e+02
   8.2920000e+03  -2.6322964e+02
   7.6710000e+03  -2.6325200e+02
   8.8470000e+03  -2.5257775e+02
   8.3700000e+03  -2.2759085e+02
   7.6750000e+03  -1.8589275e+02
   8.6380000e+03  -1.2665656e+02
   8.5720000e+03  -5.0815031e+01
   7.9370000e+03   3.8948699e+01
   8.8700000e+03   1.3839708e+02
   9.1280000e+03   2.4210481e+02
   8.1790000e+03   3.4396588e+02
   8.6600000e+03   4.3777708e+02
   9.4800000e+03   5.1783266e+02
   8.8950000e+03   5.7947449e+02
   8.7920000e+03   6.1953258e+02
   9.7520000e+03   6.3660492e+02
   9.2000000e+03   6.3115217e+02
   8.5450000e+03   6.0540354e+02
   9.6560000e+03   5.6307682e+02
   8.9390000e+03   5.0894870e+02
   8.3700000e+03   4.4834005e+02
   9.4270000e+03   3.8655222e+02
   8.5810000e+03   3.2832990e+02
   8.2200000e+03   2.7741827e+02
   9.2360000e+03   2.3623883e+02
   8.3550000e+03   2.0573101e+02
   8.1220000e+03   1.8537602e+02
   9.2440000e+03   1.7337389e+02
   8.5490000e+03   1.6696118e+02
   8.1170000e+03   1.6282897e+02
   9.1890000e+03   1.5757178e+02
   8.3660000e+03   1.4812190e+02
   8.1600000e+03   1.3212547e+02
   9.1190000e+03   1.0819536e+02
   8.3080000e+03   7.6031397e+01
   8.1590000e+03   3.6400683e+01
   8.9970000e+03  -9.0295934e+00
   8.1180000e+03  -5.7964317e+01
   8.0890000e+03  -1.0781519e+02
   8.8710000e+03  -1.5606656e+02
   7.8380000e+03  -2.0060562e+02
   7.9630000e+03  -2.3997117e+02
   8.6850000e+03  -2.7350384e+02
   7.5160000e+03  -3.0135980e+02
   7.8650000e+03  -3.2438904e+02
   8.5500000e+03  -3.4391269e+02
   7.5140000e+03  -3.6140964e+02
   7.9500000e+03  -3.7816587e+02
   8.4650000e+03  -3.9494967e+02
   7.4550000e+03  -4.1174248e+02
   8.1010000e+03  -4.2757778e+02
   8.3550000e+03  -4.4052900e+02
   7.4940000e+03  -4.4783628e+02
   8.2870000e+03  -4.4617981e+02
   8.5310000e+03  -4.3207679e+02
   7.4980000e+03  -4.0234166e+02
   8.0340000e+03  -3.5456685e+02
   8.5020000e+03  -2.8756688e+02
   7.6160000e+03  -2.0171306e+02
   8.3850000e+03  -9.9117819e+01
   8.6160000e+03   1.6355274e+01
   7.9070000e+03   1.3929014e+02
   8.8780000e+03   2.6309931e+02
   8.9190000e+03   3.8055293e+02
   8.2890000e+03   4.8442201e+02
   9.2970000e+03   5.6815266e+02
   9.2140000e+03   6.2650090e+02
   8.6000000e+03   6.5607195e+02
   9.6390000e+03   6.5568554e+02
   9.3160000e+03   6.2652606e+02
   8.4920000e+03   5.7206995e+02
   9.2550000e+03   4.9777475e+02
   9.1980000e+03   4.1056555e+02
   8.1350000e+03   3.1817813e+02
   8.7460000e+03   2.2841696e+02
   8.9890000e+03   1.4840436e+02
   7.8560000e+03   8.3912687e+01
   8.2050000e+03   3.8840858e+01
   8.9740000e+03   1.4886490e+01
   7.8810000e+03   1.1457805e+01
   8.1270000e+03   2.5830101e+01
   9.0670000e+03   5.3513925e+01
   8.2530000e+03   8.8808184e+01
   8.2260000e+03   1.2546965e+02
   9.2330000e+03   1.5741267e+02
   8.4140000e+03   1.7937171e+02
   8.2650000e+03   1.8745555e+02
   9.3350000e+03   1.7951774e+02
   8.6900000e+03   1.5531855e+02
   8.2040000e+03   1.1646663e+02
   8.0290000e+03   6.6136944e+01
   9.0690000e+03   8.6241703e+00
   8.6020000e+03  -5.1230763e+01
   7.7740000e+03  -1.0865041e+02
   8.2030000e+03  -1.5950770e+02
   8.5630000e+03  -2.0081017e+02
   7.5610000e+03  -2.3102327e+02
   7.9610000e+03  -2.5019337e+02
   8.7770000e+03  -2.5986628e+02
   7.8110000e+03  -2.6280056e+02
   7.8840000e+03  -2.6251602e+02
   8.8550000e+03  -2.6274599e+02
   8.0270000e+03  -2.6685081e+02
   7.9120000e+03  -2.7726864e+02
   8.8040000e+03  -2.9508910e+02
   7.9280000e+03  -3.1979428e+02
   7.8560000e+03  -3.4920316e+02
   8.6670000e+03  -3.7964917e+02
   7.6630000e+03  -4.0636044e+02
   7.7990000e+03  -4.2400158e+02
   8.5750000e+03  -4.2733334e+02
   7.4970000e+03  -4.1189498e+02
   7.8780000e+03  -3.7463014e+02
   8.6270000e+03  -3.1439574e+02
   7.6830000e+03  -2.3226728e+02
   8.2550000e+03  -1.3160515e+02
   8.9350000e+03  -1.7877378e+01
   8.1110000e+03   1.0176970e+02
   8.8300000e+03   2.1914322e+02
   9.2760000e+03   3.2576408e+02
   8.4740000e+03   4.1369543e+02
   9.3110000e+03   4.7633812e+02
   9.3510000e+03   5.0909952e+02
   8.5360000e+03   5.0988167e+02
   9.3170000e+03   4.7931665e+02
   9.1260000e+03   4.2072185e+02
   8.2300000e+03   3.3979257e+02
   8.8050000e+03   2.4404758e+02
   8.9180000e+03   1.4208935e+02
   7.9460000e+03   4.2766421e+01
   8.7140000e+03  -4.5680621e+01
   8.6020000e+03  -1.1640581e+02
